2819333 0.549188 53844.258273
2819824 0.738407 54621.149398
2820204 0.493285 53341.506883
2820629 0.648081 52811.226642
2823121 0.590995 53714.457490
2823745 0.476697 52724.317991
2826769 0.611934 52739.267678
2829423 0.595315 52797.183074
2840198 0.527073 52638.484884
2840300 0.601531 54067.493915
2846194 0.561934 52770.248623
2846389 0.665997 54085.409694
2848196 0.504176 54085.437952
2851826 0.521838 52811.219603
2853685 0.592104 53702.456374
2855337 0.508704 52698.333480
2855834 0.444769 53843.292573
2857355 0.626871 52650.419523
2870903 0.508808 53054.394495
2873728 0.618845 54537.275927
2873744 0.452434 53351.531636
2874684 0.618906 54554.322627
2880595 0.459536 53166.199410
2883088 0.718242 53797.305904
2885571 0.562649 53525.168412
2889542 0.570914 53080.333764
2892940 0.539858 52670.404713
2893479 0.699272 53403.455587
2896541 0.612074 53116.187654
2898747 0.628424 53037.376093
2901810 0.502560 53742.429326
2914946 0.460404 53037.415380
2916827 0.541999 53842.244558
2939499 0.534603 52751.299540
2942636 0.541988 53173.189729
2945746 0.590215 53490.255872
2967526 0.596153 52767.189507
2969333 0.598748 52674.424489
2978038 0.486286 53346.487446
2979506 0.649427 53832.271110
2981890 0.543533 52756.236417
2989064 0.598764 52809.162605
2997346 0.624250 53906.176304
3010152 0.788145 53805.304749
3012669 0.596263 54522.325505
3016199 0.735848 53874.238498
3018935 0.607583 54077.422874
3026820 0.675296 53438.373341
3036295 0.629704 53110.262718
3038299 0.523248 52754.219930
3044799 0.558018 53002.461584
3045044 0.582930 53060.344100
3047651 0.589512 53079.317012
3048546 0.656286 52649.510034
3068485 0.624377 53403.487619
3069079 0.623399 52737.282498
3069808 0.565959 53033.384052
3071889 0.638203 54179.338798
3074040 0.593143 53833.227465
3089703 0.563932 54452.448115
3090362 0.577883 53887.180705
3090366 0.539534 54067.471947
3090809 0.549080 53738.492988
3093436 0.489053 53110.248729
3094018 0.605808 53471.294025
3100547 0.617491 52649.521461
3104968 0.552135 52733.249164
3108461 0.559694 53788.381615
3116029 0.725497 53006.455711
3116137 0.500415 53813.330257
3117442 0.456940 53788.400645
3117883 0.551383 52974.464687
3118906 0.689147 53449.263453
3127102 0.484406 53355.506854
3136663 0.502875 53050.326900
3137532 0.500086 52739.294936
3140682 0.462610 53177.187795
3142907 0.546728 53437.434932
3149365 0.739188 52708.340974
3152782 0.548071 53050.357011
3158696 0.587256 53006.368222
3160442 0.593814 52665.422840
3163597 0.570701 54529.242835
3166271 0.517319 53903.154981
3166867 0.635376 53349.474422
3170992 0.527190 53882.144573
3172635 0.461832 54068.471031
3176620 0.589602 54614.152166
3180346 0.584882 53850.244556
3182414 0.577556 53348.503632
3182815 0.650714 53817.322074
3185905 0.457088 53503.241200
3186870 0.688761 53709.488396
3196279 0.616379 52756.224012
3196780 0.504148 54156.363472
3202443 0.622229 54584.273269
3210786 0.507241 52990.517067
3211928 0.468328 53521.231817
3218931 0.693977 53441.412985
3219476 0.667174 54169.291191
3223170 0.857176 53479.218414
3227957 0.594748 52623.460640
3236819 0.469842 53136.253414
3242671 0.629012 54052.426653
3246187 0.559646 52623.478632
3265982 0.648701 53125.232064
3271753 0.631921 53833.223840
3274944 0.565660 53848.268915
3282321 0.459471 54564.328302
3284459 0.660635 53027.352730
3284564 0.565005 52671.441412
3288363 0.576078 54562.340557
3288667 0.494231 54206.304458
3293042 0.476709 54536.311841
3294319 0.555461 53141.257130
3305492 0.557468 53934.153978
3310041 0.678136 54621.217098
3332343 0.634732 52692.369018
3334669 0.665463 52643.567915
3342373 0.485793 54594.197435
3342950 0.486697 53346.496698
3343188 0.562273 53848.294065
3353370 0.639809 53002.480528
3362790 0.468713 53501.139748
3374690 0.502472 53467.299759
3375043 0.491985 53853.247729
3377349 0.584205 53853.300436
3387099 0.598792 53880.229481
3389834 0.725560 54452.479695
3390699 0.603606 54539.298119
3391290 0.652725 54587.260832
3393080 0.717183 52649.521690
3394127 0.469382 52725.388526
3395297 0.563375 54619.191335
3399571 0.526758 53034.408554
3400601 0.666270 52725.261153
3405178 0.579231 52761.213966
3413796 0.637168 53852.320490
3420024 0.554444 54568.250470
3429434 0.549550 54084.460797
3437725 0.542457 54110.423531
3440695 0.496917 53109.273024
3441938 0.483148 53003.412201
3442109 0.590901 54621.163248
3453897 0.551533 53093.299638
3455210 0.552103 53854.284035
3459188 0.580563 53473.385983
3465483 0.461110 53006.401369
3465603 0.490043 53741.430106
3466279 0.487819 53528.173645
3469698 0.534473 52623.474072
3481248 0.556297 53331.479283
3484576 0.564647 53172.192198
3487989 0.613906 53001.510766
3489379 0.655339 54580.293007
3489905 0.551752 54475.451383
3491283 0.609212 53468.250030
3491287 0.490986 53848.246485
3491938 0.576155 53110.203512
3493955 0.591121 52816.199773
3498187 0.623534 53054.372970
3502388 0.579101 53139.211532
3504169 0.542998 53530.165469
3511281 0.547607 53139.199045
3512757 0.519836 53065.244740
3516226 0.554549 52652.383975
3522594 0.561622 54186.303894
3522874 0.512601 53772.340644
3526221 0.673254 54217.215680
3531461 0.524614 53757.404560
3540655 0.587421 52990.450871
3540890 0.631363 53877.221800
3541085 0.527476 54498.381599
3545171 0.654896 54218.241528
3546792 0.504569 53358.467248
3553152 0.611920 54125.465701
3558911 0.522555 53096.297836
3563952 0.613470 52636.452149
3564769 0.470216 53193.200139
3566920 0.586717 52978.478982
3570133 0.633667 53774.359388
3574728 0.663905 54125.377315
3579016 0.593851 54580.269581
3587878 0.814502 53845.259019
3589854 0.612894 53172.163897
3591037 0.558642 52755.242559
3592837 0.573818 53815.291814
3605112 0.579601 52636.496380
3606435 0.453835 54079.456466
3613989 0.644845 54464.375546
3615994 0.542173 52750.226471
3616789 0.580248 53934.195969
3619552 0.562679 52720.315954
3621142 0.632478 53104.264193
3621579 0.533398 53359.458792
3630417 0.623200 54522.330824
3635248 0.584130 53133.210300
3638758 0.593605 53468.258075
3639805 0.649129 54586.235287
3639968 0.626809 54580.272857
3641822 0.659958 54530.325179
3642730 0.604128 54580.249487
3645412 0.621645 53881.266013
3649421 0.571510 53346.480481
3654689 0.543911 54064.446718
3663073 0.553631 54155.383976
3666049 0.528693 52794.192549
3668485 0.596073 54210.282898
3670897 0.534246 54474.456293
3672628 0.613002 52987.494283
3672819 0.473944 53433.376099
3675771 0.729138 52648.452193
3676443 0.480436 53884.155549
3677748 0.686516 52995.476573
3678005 0.499415 53473.183994
3678737 0.652184 53033.393472
3680400 0.540243 53846.239529
3688032 0.703158 54448.513337
3688536 0.562239 53848.291128
3691007 0.581983 53166.206965
3697174 0.603309 52733.293268
3698797 0.512169 53880.189785
3699202 0.614744 54112.471045
3707553 0.620662 53471.337319
3715027 0.614939 53902.158457
3715099 0.542222 53501.226160
3726649 0.688618 53540.194328
3729253 0.572177 53006.444262
3749370 0.613761 52724.322164
3750490 0.615988 52994.526378
3751606 0.570741 53539.206635
3752096 0.757887 53349.481835
3758054 0.482150 53714.482855
3763697 0.512325 54085.481860
3771707 0.529455 54216.243152
3786203 0.620158 53028.471305
3787433 0.535351 53447.303575
3793026 0.508379 52967.495862
3795007 0.519249 54175.336682
3796930 0.589910 53493.339996
3797767 0.613221 53348.441241
3801580 0.563687 52815.206747
3805831 0.626695 54529.320614
3811231 0.515885 54507.401307
3812141 0.622573 53353.506346
3815329 0.587680 53341.515488
3827763 0.694135 52620.503912
3843170 0.625490 53401.341693
3845748 0.488701 53027.421964
3847643 0.617279 52681.339231
3851585 0.532935 54212.216316
3892018 0.861017 53886.208707
3915086 0.588958 52750.233266
3920725 0.558339 53009.492761
3925506 0.709819 53831.274073
3937413 0.714790 53806.377375
3941776 0.532223 53503.280973
3943373 0.530348 54509.338068
3945265 0.578286 54173.310980
3946968 0.492176 53468.428830
3947360 0.542977 53522.183072
3948689 0.561407 53468.392695
3949961 0.603405 54530.328065
3952758 0.583475 53002.448293
3960704 0.645874 54591.232975
3963089 0.547874 53110.258498
3966729 0.483855 53142.240594
3970646 0.586899 53791.399880
3970921 0.560377 53473.318055
3970956 0.600983 53465.292496
3973779 0.531921 53884.221429
3975651 0.475737 53823.386744
3981681 0.520036 54564.350413
3988307 0.617165 53884.223409
3992818 0.583476 53403.469440
3993532 0.666940 54477.368367
3995865 0.621279 52672.415670
4000406 0.579464 52797.212646
4007749 0.596223 53852.244019
4015174 0.571557 53110.258563
4018950 0.497782 54212.293135
4019844 0.492754 53032.413062
4022950 0.466480 52711.304248
4023650 0.487499 54597.201958
4027414 0.572985 52754.231762
4035425 0.656524 54497.429868
4037691 0.647964 53739.500375
4044456 0.490785 54612.175039
4052617 0.530500 53770.316947
4052762 0.722609 53449.254222
4056635 0.529425 53770.385064
4058362 0.560246 54568.253892
4060156 0.511408 53402.445772
4062229 0.611247 54525.455012
4062404 0.880769 54525.473415
4064073 0.590709 53405.508745
4068023 0.645510 52739.285401
4073015 0.593612 52650.421484
4073552 0.523246 52639.485543
4074683 0.600340 53081.364702
4077006 0.611280 53402.479633
4080898 0.702502 52618.487730
4082526 0.554718 53065.291109
4110858 0.479716 52677.410134
4118255 0.626678 53525.200929
4129242 0.567031 54454.473192
4129542 0.591315 54200.266124
4131649 0.549276 54210.292642
4136438 0.517298 54523.450840
4139829 0.584190 52730.269706
4141002 0.566511 54147.348505
4143623 0.609842 53478.301182
4156169 0.559629 53065.302844
4164181 0.629901 53037.389269
4171129 0.601869 53356.491451
4182729 0.681459 54559.246232
4187804 0.736481 53827.340029
4192107 0.585122 53430.405330
4192631 0.584259 53096.308315
4193666 0.670745 52772.201371
4195492 0.733531 52751.295755
4208422 0.555062 53490.261203
4210518 0.598309 54436.452947
4218233 0.681560 53881.169842
4221971 0.627801 53166.190462
4223699 0.565428 54152.374611
4225134 0.560295 53465.358967
4225408 0.492573 54558.222438
4228011 0.598048 53166.167389
4228794 0.605454 52764.193598
4229566 0.596067 52708.369027
4234952 0.566338 53139.198733
4241471 0.623772 54587.239230
4244373 0.644397 53134.218972
4246661 0.484483 52801.190246
4252841 0.476375 53858.285852
4256365 0.482281 53534.196277
4271396 0.531004 54485.406575
4273998 0.466362 54048.483471
4276778 0.538336 53116.281966
4278157 0.609896 54559.234231
4283975 0.463187 53522.201435
4285485 0.604417 53175.156396
4287330 0.634623 53404.465826
4290839 0.629168 54592.194010
4292213 0.500070 52676.423726
4293918 0.626450 52676.395853
4302278 0.614429 52673.435322
4305964 0.506620 53848.333413
4309358 0.476810 53169.209781
4310768 0.496598 52667.473775
4314873 0.603155 54175.368773
4315569 0.515979 53791.368212
4316849 0.595038 53496.210325
4325364 0.582087 53142.243561
4329665 0.585846 53846.257418
4330205 0.579447 54149.417473
4333766 0.720862 53110.289550
4333811 0.519598 54144.373697
4335857 0.583623 52993.457545
4336034 0.494012 52672.412772
4343459 0.572793 53851.295966
4354685 0.630526 53027.502173
4354965 0.645216 54498.423413
4357717 0.661249 53881.211582
4359531 0.512840 54539.280858
4359545 0.514303 53523.178419
4360830 0.569865 53089.289344
4361485 0.556573 52725.401998
4363105 0.479822 54478.468201
4367166 0.585750 53857.342369
4372335 0.597603 54205.337674
4379469 0.525896 53140.202866
4381499 0.536203 52824.184485
4383859 0.548395 53529.203757
4389853 0.567884 52639.450446
4393288 0.588829 53140.246662
4394877 0.557845 53402.378311
4395542 0.594023 53383.469777
4398228 0.600257 53081.395019
4404024 0.565508 52644.476510
4404355 0.742735 52711.323999
4405149 0.581866 53078.361872
4411751 0.657659 52753.282374
4418095 0.526579 54475.497966
4425185 0.594602 54570.261143
4425201 0.647688 54526.433285
4426062 0.573666 54480.494021
4437685 0.611203 52811.186145
4443155 0.883388 53141.221494
4443639 0.652036 52669.491447
4447925 0.657420 54564.289838
4450360 0.664600 53431.320752
4451144 0.619643 52677.419865
4452718 0.494352 53528.171931
4458058 0.590032 52769.208658
4481053 0.483434 53443.426934
4484709 0.572014 52735.351651
4493533 0.564291 53092.300226
4495086 0.539957 53035.452695
4496463 0.622402 53109.278401
4499117 0.625658 54613.201339
4501885 0.635396 53065.318087
4509428 0.604038 54156.333122
4512465 0.533053 54508.405528
4517155 0.600590 53843.253309
4520420 0.542110 54207.296976
4523979 0.561463 53354.480193
4525420 0.474284 53848.309960
4526979 0.708769 53404.437682
4527825 0.490870 54580.259343
4528901 0.632221 53473.262392
4530156 0.547010 54586.252944
4536502 0.649117 53000.522133
4536644 0.737997 54144.465764
4539471 0.589408 54148.401810
4544582 0.581310 53882.249666
4545362 0.521320 53054.431211
4546177 0.536333 53884.241215
4547090 0.612284 53856.304288
4547881 0.576317 53386.456859
4551971 0.532349 52650.383628
4554769 0.695866 54217.224002
4586691 0.621457 54464.438605
4598268 0.589069 53501.151583
4598709 0.534949 54409.479876
4600749 0.513405 54086.353509
4620408 0.803872 54448.329904
4630804 0.551774 53740.357177
4636405 0.563812 52936.472275
4638687 0.462379 54592.182325
4672469 0.550175 54397.421472
4674457 0.567058 53377.364690
4711034 0.566617 54413.430641
4776056 0.631588 53842.201932
4778367 0.578925 53700.392223
4783834 0.609104 54558.212768
4815083 0.662968 53108.225221
4818868 0.467167 54108.303646
4827660 0.535880 54167.232459
4830870 0.511133 53038.366904
4835022 0.523804 52771.185116
4852402 0.537694 54216.172342
4893166 0.520789 52944.497587
4895826 0.571936 54393.462667
4912051 0.571569 52992.441679
4962401 0.495196 54027.494123
4965557 0.612836 52934.479552
5008442 0.471758 54475.375832
5011499 0.552741 54595.169228
5025355 0.604815 53001.391945
5037484 0.622997 53087.177240
5037547 0.649395 54583.168907
5074963 0.562272 53136.158078
5083974 0.721749 53008.372799
5088156 0.469236 54589.188178
5115185 0.457453 54539.247782
5122878 0.553163 53319.432388
5125006 0.501451 54496.311866
5132840 0.576801 53755.309181
5148766 0.570206 52948.422848
5168861 0.597417 52979.380446
5185192 0.564310 53357.426512
5204442 0.504388 54394.463550
5207635 0.650435 54562.194982
5214049 0.554404 52758.155014
5244248 0.530610 53116.194856
5253415 0.622771 54419.445362
5272753 0.485826 54169.270459
5294696 0.575157 52648.295752
5298487 0.611587 53078.252536
5308380 0.609175 54555.207937
5308437 0.462678 52644.375008
5314025 0.526378 53078.231625
5316834 0.644450 54532.263508
5328934 0.549825 54067.434574
5353858 0.616006 54413.501361
5364504 0.583806 54070.433946
5379535 0.508334 52612.454709
5388371 0.550754 54397.414515
5390545 0.508941 52695.311652
5398864 0.554213 54559.235309
5416042 0.792184 53359.367988
5421989 0.534510 53319.421294
5423183 0.497256 53756.311766
5424357 0.517283 54212.191379
5447374 0.507052 53319.440398
5460635 0.602504 52684.282340
5498510 0.554594 53133.115824
5504645 0.580023 52672.246144
5512757 0.543294 53824.223204
5530643 0.490347 54438.412609
5540836 0.637052 54059.436223
5553496 0.560294 54481.206814
5554814 0.580403 53769.365019
5570322 0.468305 54083.438674
5595336 0.612173 53675.446524
5596557 0.596289 54036.481724
5600406 0.495948 54042.501645
5627773 0.589248 52995.336598
5627961 0.756566 53117.145797
5633348 0.619149 53142.189785
5648149 0.572269 53817.308376
5656083 0.592489 53299.450536
5664268 0.487397 53299.439742
5673412 0.594751 54085.374565
5681705 0.721158 54085.351274
5692103 0.583148 53127.177548
5699257 0.540959 52667.358677
5727443 0.593626 52990.368697
5749985 0.606289 53107.177016
5768501 0.601863 53319.413616
5773475 0.501627 54212.194318
5776261 0.795549 53134.095563
5785619 0.473238 54051.452020
5785678 0.559232 53329.487219
5788456 0.530006 53294.417890
5790128 0.547275 52721.211176
5791005 0.583050 53442.163013
5797095 0.549065 53358.349718
5809276 0.552603 54185.205704
5824361 0.615689 52781.132781
5835578 0.691478 53156.176375
5837620 0.625683 54078.315082
5839006 0.612859 53156.151056
5844704 0.530366 53290.453658
5851959 0.572978 54420.460612
